purchase_id,user_id,amount,purchase_timestamp
40781,37688,9.99,2024-01-03 04:46:00
40782,37688,0.99,2024-01-04 00:45:00
40783,37689,9.99,2024-03-25 12:09:00
40784,37693,19.99,2024-02-05 04:26:00
40785,37697,9.99,2024-02-24 20:36:00
40786,37697,1.99,2024-02-26 08:49:00
40787,37699,1.99,2024-03-08 01:10:00
40788,37699,0.99,2024-03-10 07:05:00
40789,37700,9.99,2024-03-10 14:48:00
40790,37700,0.99,2024-03-12 19:25:00
40791,37700,4.99,2024-03-13 06:13:00
40792,37702,0.99,2024-02-18 14:26:00
40793,37702,19.99,2024-02-18 14:28:00
40794,37704,4.99,2024-03-08 12:13:00
40795,37705,4.99,2024-03-02 20:17:00
40796,37705,1.99,2024-03-06 02:52:00
40797,37706,0.99,2024-01-28 08:45:00
40798,37706,0.99,2024-01-29 19:00:00
40799,37706,9.99,2024-01-29 18:59:00
40800,37707,9.99,2024-02-25 22:32:00
40801,37707,1.99,2024-02-26 02:26:00
40802,37708,1.99,2024-02-20 21:00:00
40803,37708,19.99,2024-02-24 16:35:00
40804,37708,0.99,2024-02-24 14:03:00
40805,37710,9.99,2024-02-08 16:56:00
40806,37711,4.99,2024-02-21 19:33:00
40807,37711,4.99,2024-02-29 23:42:00
40808,37711,19.99,2024-02-29 21:27:00
40809,37717,1.99,2024-03-26 18:24:00
40810,37717,1.99,2024-03-26 06:51:00
40811,37718,19.99,2024-03-09 05:01:00
40812,37718,0.99,2024-03-11 01:18:00
40813,37718,9.99,2024-03-12 09:07:00
40814,37720,0.99,2024-03-28 20:46:00
40815,37720,0.99,2024-03-31 22:37:00
40816,37720,1.99,2024-04-03 19:47:00
40817,37721,1.99,2024-01-03 10:12:00
40818,37722,4.99,2024-03-25 04:38:00
40819,37722,9.99,2024-03-26 13:12:00
40820,37722,4.99,2024-03-27 14:45:00
40821,37723,0.99,2024-04-01 08:00:00
40822,37725,4.99,2024-02-09 02:47:00
40823,37726,19.99,2024-01-30 01:27:00
40824,37728,4.99,2024-03-24 07:26:00
40825,37729,9.99,2024-02-28 07:16:00
40826,37729,9.99,2024-02-28 07:16:00
40827,37735,0.99,2024-03-30 02:41:00
40828,37735,0.99,2024-04-01 13:28:00
40829,37735,9.99,2024-04-06 05:31:00
40830,37736,4.99,2024-01-18 20:21:00
40831,37736,1.99,2024-01-19 14:32:00
40832,37741,9.99,2024-03-07 23:54:00
40833,37741,4.99,2024-03-07 21:57:00
40834,37741,4.99,2024-03-10 10:55:00
40835,37742,4.99,2024-03-20 19:46:00
40836,37742,1.99,2024-03-21 16:05:00
40837,37743,0.99,2024-01-04 22:58:00
40838,37743,19.99,2024-01-04 08:26:00
40839,37743,0.99,2024-01-06 12:08:00
40840,37743,0.99,2024-01-14 21:30:00
40841,37744,4.99,2024-03-24 08:57:00
40842,37744,1.99,2024-03-24 08:57:00
40843,37744,4.99,2024-03-24 11:01:00
40844,37745,1.99,2024-01-28 09:41:00
40845,37745,4.99,2024-01-28 09:37:00
40846,37748,0.99,2024-03-06 17:16:00
40847,37748,9.99,2024-03-11 00:02:00
40848,37751,9.99,2024-02-16 06:38:00
40849,37753,4.99,2024-03-07 03:48:00
40850,37754,1.99,2024-03-23 00:00:00
40851,37754,9.99,2024-03-23 17:57:00
40852,37754,19.99,2024-03-23 02:39:00
40853,37755,0.99,2024-03-08 20:51:00
40854,37755,9.99,2024-03-09 05:32:00
40855,37756,19.99,2024-03-11 00:59:00
40856,37756,19.99,2024-03-13 06:01:00
40857,37757,4.99,2024-02-19 06:18:00
40858,37757,19.99,2024-02-20 18:37:00
40859,37757,0.99,2024-02-20 07:28:00
40860,37760,0.99,2024-02-07 05:57:00
40861,37760,19.99,2024-02-09 07:19:00
40862,37761,9.99,2024-03-09 19:38:00
40863,37761,9.99,2024-03-11 12:58:00
40864,37764,19.99,2024-02-12 05:25:00
40865,37764,1.99,2024-02-12 05:37:00
40866,37768,0.99,2024-02-02 03:30:00
40867,37768,9.99,2024-02-02 03:33:00
40868,37769,9.99,2024-02-14 14:12:00
40869,37772,1.99,2024-02-17 01:13:00
40870,37773,19.99,2024-03-04 16:15:00
40871,37773,19.99,2024-03-04 07:54:00
40872,37777,19.99,2024-01-26 00:05:00
40873,37777,0.99,2024-01-26 08:30:00
40874,37777,19.99,2024-01-26 09:14:00
40875,37777,4.99,2024-01-27 09:37:00
40876,37778,9.99,2024-03-01 14:22:00
40877,37778,4.99,2024-03-01 17:15:00
40878,37778,4.99,2024-03-03 20:13:00
40879,37788,0.99,2024-03-06 18:40:00
40880,37788,9.99,2024-03-08 03:04:00
40881,37788,4.99,2024-03-12 12:14:00
40882,37788,4.99,2024-03-18 14:27:00
40883,37789,4.99,2024-02-29 22:26:00
40884,37790,19.99,2024-03-30 23:31:00
40885,37791,0.99,2024-02-04 09:37:00
40886,37791,0.99,2024-02-05 14:51:00
40887,37792,19.99,2024-03-14 12:50:00
40888,37792,1.99,2024-03-14 08:19:00
40889,37793,0.99,2024-01-28 14:32:00
40890,37794,0.99,2024-02-14 01:31:00
40891,37794,19.99,2024-02-14 16:48:00
40892,37794,19.99,2024-02-14 16:41:00
40893,37794,0.99,2024-02-17 07:34:00
40894,37794,1.99,2024-02-17 07:34:00
40895,37795,19.99,2024-01-03 07:37:00
40896,37802,0.99,2024-03-24 04:27:00
40897,37803,19.99,2024-01-06 04:41:00
40898,37803,19.99,2024-01-08 08:58:00
40899,37803,4.99,2024-01-09 00:40:00
40900,37804,0.99,2024-03-13 01:17:00
40901,37805,1.99,2024-02-08 14:03:00
40902,37806,19.99,2024-01-17 04:45:00
40903,37806,4.99,2024-01-17 17:18:00
40904,37806,19.99,2024-01-20 18:12:00
40905,37806,4.99,2024-01-20 05:32:00
40906,37807,1.99,2024-01-31 21:22:00
40907,37809,1.99,2024-01-15 20:27:00
40908,37810,4.99,2024-01-25 09:59:00
40909,37811,0.99,2024-03-19 17:16:00
40910,37811,19.99,2024-03-20 14:04:00
40911,37811,4.99,2024-03-22 17:24:00
40912,37812,0.99,2024-03-30 12:38:00
40913,37813,0.99,2024-03-15 18:37:00
40914,37813,19.99,2024-03-15 18:41:00
40915,37818,9.99,2024-02-27 09:20:00
40916,37819,0.99,2024-01-03 04:59:00
40917,37822,19.99,2024-02-03 22:18:00
40918,37823,19.99,2024-01-13 08:01:00
40919,37823,9.99,2024-01-13 11:45:00
40920,37823,1.99,2024-01-15 13:01:00
40921,37823,0.99,2024-01-15 01:49:00
40922,37823,1.99,2024-01-16 17:03:00
40923,37823,19.99,2024-01-18 17:44:00
40924,37824,4.99,2024-01-15 13:42:00
40925,37826,19.99,2024-03-30 12:59:00
40926,37826,4.99,2024-04-02 07:12:00
40927,37826,0.99,2024-04-08 08:23:00
40928,37826,9.99,2024-04-08 02:21:00
40929,37826,4.99,2024-04-13 22:58:00
40930,37826,4.99,2024-04-13 07:07:00
40931,37829,4.99,2024-01-30 07:41:00
40932,37829,0.99,2024-01-30 03:03:00
40933,37829,0.99,2024-02-02 05:30:00
40934,37829,1.99,2024-02-02 05:33:00
40935,37829,1.99,2024-02-05 17:27:00
40936,37830,1.99,2024-01-21 17:20:00
40937,37830,9.99,2024-01-21 12:19:00
40938,37830,19.99,2024-01-22 08:10:00
40939,37830,9.99,2024-01-24 02:58:00
40940,37831,9.99,2024-03-30 00:24:00
40941,37832,4.99,2024-02-10 02:08:00
40942,37833,19.99,2024-01-15 11:51:00
40943,37834,0.99,2024-01-16 04:45:00
40944,37834,9.99,2024-01-22 13:40:00
40945,37834,9.99,2024-01-25 18:07:00
40946,37838,1.99,2024-02-26 00:36:00
40947,37841,0.99,2024-03-29 04:07:00
40948,37841,1.99,2024-03-30 16:33:00
40949,37841,1.99,2024-04-01 00:19:00
40950,37842,0.99,2024-02-15 18:08:00
40951,37843,9.99,2024-01-04 18:40:00
40952,37844,0.99,2024-01-16 16:04:00
40953,37844,9.99,2024-01-18 06:30:00
40954,37844,9.99,2024-01-18 19:09:00
40955,37847,1.99,2024-03-16 07:40:00
40956,37847,19.99,2024-03-23 21:03:00
40957,37848,1.99,2024-01-21 04:04:00
40958,37849,9.99,2024-01-17 17:35:00
40959,37850,9.99,2024-02-21 15:22:00
40960,37850,9.99,2024-02-21 15:37:00
40961,37851,9.99,2024-01-09 19:09:00
40962,37851,0.99,2024-01-09 19:26:00
40963,37852,1.99,2024-03-28 05:42:00
40964,37853,0.99,2024-03-25 15:23:00
40965,37853,4.99,2024-03-26 15:27:00
40966,37854,1.99,2024-02-11 15:39:00
40967,37856,4.99,2024-02-25 05:53:00
40968,37856,4.99,2024-02-27 19:00:00
40969,37864,19.99,2024-02-01 08:32:00
40970,37866,0.99,2024-02-14 15:21:00
40971,37867,0.99,2024-01-19 19:04:00
40972,37868,0.99,2024-02-12 10:56:00
40973,37868,9.99,2024-02-14 00:06:00
40974,37868,0.99,2024-02-13 16:55:00
40975,37868,4.99,2024-02-14 17:44:00
40976,37871,0.99,2024-02-08 19:36:00
40977,37874,9.99,2024-01-07 06:45:00
40978,37875,4.99,2024-01-16 18:28:00
40979,37877,0.99,2024-03-17 02:47:00
40980,37877,19.99,2024-03-17 02:56:00
40981,37880,0.99,2024-01-28 16:52:00
40982,37882,9.99,2024-03-09 07:23:00
40983,37883,9.99,2024-02-19 00:22:00
40984,37883,4.99,2024-02-23 02:19:00
40985,37885,4.99,2024-02-06 07:10:00
40986,37885,19.99,2024-02-07 18:59:00
40987,37885,1.99,2024-02-14 00:34:00
40988,37885,1.99,2024-02-18 08:00:00
40989,37889,4.99,2024-03-02 14:46:00
40990,37889,9.99,2024-03-03 22:17:00
40991,37889,4.99,2024-03-11 11:03:00
40992,37889,9.99,2024-03-14 17:55:00
40993,37890,0.99,2024-02-13 11:33:00
40994,37891,1.99,2024-01-15 10:07:00
40995,37896,1.99,2024-02-17 16:51:00
40996,37896,9.99,2024-02-19 01:25:00
40997,37901,4.99,2024-03-09 21:24:00
40998,37901,19.99,2024-03-10 06:33:00
40999,37901,0.99,2024-03-15 06:18:00
41000,37901,4.99,2024-03-16 19:11:00
41001,37904,9.99,2024-03-14 13:29:00
41002,37904,0.99,2024-03-19 20:36:00
41003,37904,9.99,2024-03-19 20:35:00
41004,37904,19.99,2024-03-24 04:48:00
41005,37904,0.99,2024-03-24 15:11:00
41006,37904,19.99,2024-03-25 06:56:00
41007,37906,19.99,2024-02-19 06:14:00
41008,37908,9.99,2024-03-06 00:46:00
41009,37910,4.99,2024-02-03 12:10:00
41010,37910,9.99,2024-02-03 07:07:00
41011,37915,1.99,2024-03-08 21:26:00
41012,37915,1.99,2024-03-08 13:17:00
41013,37915,9.99,2024-03-10 15:37:00
41014,37916,4.99,2024-01-08 11:36:00
41015,37918,0.99,2024-03-07 19:51:00
41016,37920,0.99,2024-03-14 02:39:00
41017,37921,9.99,2024-03-30 04:02:00
41018,37921,19.99,2024-03-31 04:53:00
41019,37923,1.99,2024-03-07 06:46:00
41020,37923,4.99,2024-03-09 07:45:00
41021,37923,1.99,2024-03-09 07:46:00
41022,37923,1.99,2024-03-09 07:46:00
41023,37923,9.99,2024-03-09 01:02:00
41024,37923,0.99,2024-03-11 22:30:00
41025,37927,4.99,2024-03-29 14:59:00
41026,37928,1.99,2024-03-12 03:46:00
41027,37929,0.99,2024-02-19 06:20:00
41028,37929,1.99,2024-02-23 02:52:00
41029,37929,4.99,2024-02-24 19:25:00
41030,37929,4.99,2024-02-25 03:11:00
41031,37929,9.99,2024-03-06 03:57:00
41032,37930,4.99,2024-02-09 14:45:00
41033,37931,9.99,2024-02-08 12:50:00
41034,37931,19.99,2024-02-10 15:54:00
41035,37931,0.99,2024-02-10 23:27:00
41036,37932,4.99,2024-01-27 21:41:00
41037,37935,9.99,2024-02-19 20:29:00
41038,37936,9.99,2024-02-10 17:35:00
41039,37936,19.99,2024-02-13 01:57:00
41040,37937,19.99,2024-02-01 09:13:00
41041,37938,19.99,2024-03-10 10:45:00
41042,37939,0.99,2024-03-21 12:52:00
41043,37940,1.99,2024-03-15 04:52:00
41044,37940,9.99,2024-03-16 10:14:00
41045,37943,19.99,2024-01-17 16:41:00
41046,37945,19.99,2024-03-09 02:16:00
41047,37947,9.99,2024-02-18 18:10:00
41048,37949,19.99,2024-03-24 10:04:00
41049,37949,1.99,2024-03-25 02:16:00
41050,37951,9.99,2024-03-15 10:19:00
41051,37951,9.99,2024-03-19 00:41:00
41052,37952,4.99,2024-02-25 13:42:00
41053,37953,1.99,2024-01-19 06:35:00
41054,37953,9.99,2024-01-19 03:34:00
41055,37953,9.99,2024-01-23 07:18:00
41056,37953,19.99,2024-01-24 23:31:00
41057,37955,19.99,2024-03-07 18:10:00
41058,37956,9.99,2024-01-16 08:18:00
41059,37957,19.99,2024-02-21 22:53:00
41060,37957,19.99,2024-02-23 06:55:00
41061,37958,4.99,2024-03-30 10:41:00
41062,37958,1.99,2024-03-30 20:34:00
41063,37959,9.99,2024-03-28 21:40:00
41064,37959,1.99,2024-04-11 06:35:00
41065,37961,4.99,2024-03-26 13:07:00
41066,37967,9.99,2024-02-23 01:47:00
41067,37967,9.99,2024-02-23 02:06:00
41068,37967,19.99,2024-02-24 19:43:00
41069,37967,0.99,2024-02-25 12:37:00
41070,37967,0.99,2024-02-29 06:09:00
41071,37967,1.99,2024-03-04 23:04:00
41072,37967,9.99,2024-03-05 11:05:00
41073,37969,4.99,2024-01-08 07:24:00
41074,37969,4.99,2024-01-08 07:35:00
41075,37971,19.99,2024-02-05 12:09:00
41076,37971,1.99,2024-02-05 01:45:00
41077,37971,0.99,2024-02-07 16:41:00
41078,37971,19.99,2024-02-07 10:29:00
41079,37971,19.99,2024-02-09 02:35:00
41080,37972,1.99,2024-02-08 02:32:00
41081,37974,0.99,2024-03-04 22:00:00
41082,37975,0.99,2024-03-22 03:51:00
41083,37976,0.99,2024-01-26 20:41:00
41084,37977,0.99,2024-02-21 03:39:00
41085,37978,19.99,2024-03-16 02:22:00
41086,37978,19.99,2024-03-19 07:45:00
41087,37979,19.99,2024-02-11 19:52:00
41088,37979,0.99,2024-02-14 21:33:00
41089,37979,1.99,2024-02-15 12:39:00
41090,37979,19.99,2024-02-22 18:51:00
41091,37979,0.99,2024-02-22 18:56:00
41092,37979,19.99,2024-02-22 16:02:00
41093,37982,0.99,2024-02-06 06:31:00
41094,37982,0.99,2024-02-08 22:09:00
41095,37982,1.99,2024-02-09 03:17:00
41096,37983,19.99,2024-02-25 05:24:00
41097,37983,9.99,2024-02-26 00:29:00
41098,37986,9.99,2024-01-17 03:04:00
41099,37987,19.99,2024-01-24 02:37:00
41100,37987,1.99,2024-01-24 01:29:00
41101,37987,19.99,2024-01-24 01:13:00
41102,37988,9.99,2024-04-05 22:08:00
41103,37988,0.99,2024-04-07 16:17:00
41104,37990,9.99,2024-02-20 16:03:00
41105,37993,9.99,2024-03-10 20:24:00
41106,37993,9.99,2024-03-12 10:29:00
41107,37996,4.99,2024-01-31 00:15:00
41108,37998,4.99,2024-03-24 22:15:00
41109,37998,19.99,2024-03-26 01:16:00
41110,37998,0.99,2024-03-26 09:30:00
41111,37999,0.99,2024-03-16 13:29:00
41112,38003,1.99,2024-03-08 20:33:00
41113,38004,19.99,2024-03-17 08:32:00
41114,38005,9.99,2024-03-28 10:41:00
41115,38008,4.99,2024-03-31 00:14:00
41116,38009,0.99,2024-03-05 05:17:00
41117,38011,9.99,2024-01-12 17:58:00
41118,38011,0.99,2024-01-16 19:36:00
41119,38011,19.99,2024-01-19 05:43:00
41120,38011,1.99,2024-01-19 12:38:00
41121,38011,1.99,2024-01-22 14:29:00
41122,38013,9.99,2024-03-30 11:53:00
41123,38014,19.99,2024-02-27 16:41:00
41124,38014,19.99,2024-03-07 07:42:00
41125,38015,4.99,2024-03-09 03:52:00
41126,38018,1.99,2024-02-01 19:00:00
41127,38018,4.99,2024-02-09 05:07:00
41128,38018,19.99,2024-02-09 01:45:00
41129,38020,4.99,2024-01-25 11:34:00
41130,38020,9.99,2024-01-31 03:51:00
41131,38020,9.99,2024-01-31 05:01:00
41132,38020,1.99,2024-02-02 04:01:00
41133,38022,19.99,2024-03-26 16:06:00
41134,38022,4.99,2024-03-26 01:27:00
41135,38022,4.99,2024-03-28 16:40:00
41136,38022,9.99,2024-03-31 18:30:00
41137,38023,0.99,2024-02-02 19:44:00
41138,38023,4.99,2024-02-03 05:28:00
41139,38025,19.99,2024-03-31 11:42:00
41140,38025,1.99,2024-04-01 07:31:00
41141,38029,19.99,2024-02-23 04:29:00
41142,38029,9.99,2024-02-27 18:15:00
41143,38029,1.99,2024-02-29 06:51:00
41144,38029,4.99,2024-03-01 05:11:00
41145,38029,9.99,2024-03-05 15:52:00
41146,38029,1.99,2024-03-08 02:11:00
41147,38030,19.99,2024-01-06 18:47:00
41148,38033,0.99,2024-01-28 02:10:00
41149,38035,19.99,2024-01-13 10:26:00
41150,38035,4.99,2024-01-15 06:45:00
41151,38037,0.99,2024-02-27 23:15:00
41152,38037,4.99,2024-02-29 15:09:00
41153,38038,1.99,2024-02-24 03:00:00
41154,38038,0.99,2024-02-26 02:05:00
41155,38038,4.99,2024-03-04 15:38:00
41156,38040,9.99,2024-01-31 00:44:00
41157,38041,19.99,2024-03-09 21:29:00
41158,38045,19.99,2024-01-29 07:24:00
41159,38045,4.99,2024-02-03 23:56:00
41160,38045,0.99,2024-02-04 18:45:00
41161,38045,1.99,2024-02-04 08:09:00
41162,38046,1.99,2024-02-14 13:30:00
41163,38049,19.99,2024-01-24 03:20:00
41164,38050,4.99,2024-03-10 11:08:00
41165,38050,1.99,2024-03-10 10:51:00
41166,38050,1.99,2024-03-11 18:46:00
41167,38050,4.99,2024-03-12 19:11:00
41168,38050,0.99,2024-03-12 19:17:00
41169,38050,0.99,2024-03-12 19:15:00
41170,38050,4.99,2024-03-12 19:19:00
41171,38050,1.99,2024-03-12 00:32:00
41172,38050,19.99,2024-03-13 12:30:00
41173,38051,0.99,2024-01-01 04:36:00
41174,38056,9.99,2024-03-08 11:27:00
41175,38058,1.99,2024-01-29 09:02:00
41176,38058,1.99,2024-01-29 09:15:00
41177,38058,9.99,2024-02-01 22:03:00
41178,38058,0.99,2024-02-04 18:28:00
41179,38059,19.99,2024-01-05 22:36:00
41180,38060,4.99,2024-01-13 21:37:00
41181,38063,1.99,2024-02-03 10:48:00
41182,38064,1.99,2024-01-08 03:10:00
41183,38066,9.99,2024-03-31 07:50:00
41184,38069,0.99,2024-01-17 16:21:00
41185,38073,9.99,2024-03-18 12:42:00
41186,38073,0.99,2024-03-18 07:37:00
41187,38074,9.99,2024-01-05 09:51:00
41188,38076,19.99,2024-02-27 08:56:00
41189,38079,9.99,2024-02-24 20:25:00
41190,38079,9.99,2024-02-24 20:24:00
41191,38080,4.99,2024-02-08 12:58:00
41192,38080,1.99,2024-02-08 12:54:00
41193,38080,0.99,2024-02-08 20:24:00
41194,38081,9.99,2024-03-12 14:26:00
41195,38081,9.99,2024-03-13 13:01:00
41196,38082,19.99,2024-03-19 07:08:00
41197,38082,0.99,2024-03-19 06:44:00
41198,38082,1.99,2024-03-20 14:48:00
41199,38082,9.99,2024-03-21 08:22:00
41200,38082,0.99,2024-03-21 05:34:00
41201,38086,19.99,2024-03-18 08:08:00
41202,38086,0.99,2024-03-20 20:49:00
41203,38086,4.99,2024-03-22 16:08:00
41204,38086,1.99,2024-03-24 01:42:00
41205,38086,1.99,2024-03-27 22:58:00
41206,38087,19.99,2024-03-11 09:17:00
41207,38087,19.99,2024-03-17 04:32:00
41208,38087,4.99,2024-03-17 10:51:00
41209,38089,0.99,2024-01-07 09:14:00
41210,38090,0.99,2024-03-07 18:28:00
41211,38092,1.99,2024-02-15 14:55:00
41212,38095,4.99,2024-02-01 16:44:00
41213,38096,1.99,2024-01-30 18:14:00
41214,38096,4.99,2024-02-01 13:47:00
41215,38099,1.99,2024-02-27 05:19:00
41216,38099,0.99,2024-02-27 10:01:00
41217,38099,9.99,2024-02-28 21:37:00
41218,38103,1.99,2024-01-30 12:27:00
41219,38103,9.99,2024-01-31 14:54:00
41220,38103,19.99,2024-02-02 11:20:00
41221,38103,19.99,2024-02-03 18:49:00
41222,38105,4.99,2024-02-29 11:15:00
41223,38107,0.99,2024-03-02 19:02:00
41224,38107,1.99,2024-03-02 06:15:00
41225,38107,9.99,2024-03-04 11:56:00
41226,38109,1.99,2024-02-01 19:54:00
41227,38111,1.99,2024-02-28 10:09:00
41228,38111,1.99,2024-02-28 09:42:00
41229,38115,4.99,2024-01-31 11:13:00
41230,38116,19.99,2024-01-29 20:37:00
41231,38116,4.99,2024-02-06 02:23:00
41232,38116,1.99,2024-02-06 16:58:00
41233,38116,19.99,2024-02-06 05:46:00
41234,38117,0.99,2024-01-25 02:08:00
41235,38119,4.99,2024-01-19 14:40:00
41236,38120,19.99,2024-02-19 03:30:00
41237,38121,1.99,2024-02-19 11:47:00
41238,38121,1.99,2024-02-20 06:22:00
41239,38122,0.99,2024-03-29 19:08:00
41240,38123,9.99,2024-01-20 08:38:00
41241,38123,9.99,2024-01-20 14:04:00
41242,38124,19.99,2024-03-15 05:03:00
41243,38124,1.99,2024-03-22 13:05:00
41244,38126,9.99,2024-01-21 12:04:00
41245,38126,1.99,2024-01-22 12:49:00
41246,38128,0.99,2024-01-19 14:05:00
41247,38128,1.99,2024-01-21 22:04:00
41248,38129,1.99,2024-04-01 03:55:00
41249,38129,4.99,2024-04-01 15:16:00
41250,38129,0.99,2024-04-01 14:13:00
41251,38130,19.99,2024-02-12 21:15:00
41252,38133,4.99,2024-01-06 19:44:00
41253,38136,0.99,2024-03-30 20:47:00
41254,38136,9.99,2024-04-01 11:41:00
41255,38136,0.99,2024-04-02 23:40:00
41256,38136,1.99,2024-04-04 05:23:00
41257,38136,0.99,2024-04-04 05:11:00
41258,38137,4.99,2024-02-22 14:40:00
41259,38137,9.99,2024-02-22 14:27:00
41260,38137,19.99,2024-02-26 09:45:00
41261,38138,9.99,2024-03-09 10:46:00
41262,38141,0.99,2024-03-21 01:18:00
41263,38143,9.99,2024-03-19 06:32:00
41264,38143,19.99,2024-03-20 13:34:00
41265,38143,9.99,2024-03-22 09:24:00
41266,38144,1.99,2024-03-12 15:26:00
41267,38148,9.99,2024-02-07 05:37:00
41268,38150,1.99,2024-02-18 16:40:00
41269,38150,0.99,2024-02-19 03:49:00
41270,38151,0.99,2024-02-02 20:25:00
41271,38153,4.99,2024-02-12 23:51:00
41272,38158,1.99,2024-03-28 00:18:00
41273,38158,1.99,2024-03-30 05:39:00
41274,38158,4.99,2024-04-03 13:23:00
41275,38158,9.99,2024-04-05 17:33:00
41276,38158,0.99,2024-04-05 17:33:00
41277,38158,1.99,2024-04-06 20:28:00
41278,38159,0.99,2024-03-22 18:11:00
41279,38160,4.99,2024-02-11 05:29:00
41280,38160,0.99,2024-02-13 18:16:00
41281,38161,0.99,2024-03-27 05:33:00
41282,38162,4.99,2024-03-13 10:07:00
41283,38171,1.99,2024-03-09 23:41:00
41284,38171,19.99,2024-03-09 18:10:00
41285,38171,0.99,2024-03-11 04:24:00
41286,38171,1.99,2024-03-16 20:05:00
41287,38171,9.99,2024-03-16 20:03:00
41288,38171,9.99,2024-03-17 02:55:00
41289,38171,19.99,2024-03-18 07:29:00
41290,38173,9.99,2024-02-27 06:18:00
41291,38173,19.99,2024-02-28 09:10:00
41292,38177,9.99,2024-02-22 21:28:00
41293,38177,4.99,2024-02-22 03:51:00
41294,38177,1.99,2024-02-23 08:30:00
41295,38177,4.99,2024-02-25 07:04:00
41296,38178,1.99,2024-02-25 10:07:00
41297,38178,0.99,2024-03-06 03:03:00
41298,38180,4.99,2024-02-01 20:48:00
41299,38180,9.99,2024-02-01 20:55:00
41300,38181,1.99,2024-01-30 07:24:00
41301,38185,0.99,2024-01-27 03:16:00
41302,38186,0.99,2024-01-18 01:11:00
41303,38189,9.99,2024-02-08 14:30:00
41304,38189,9.99,2024-02-08 12:00:00
41305,38189,1.99,2024-02-08 07:26:00
41306,38190,9.99,2024-02-14 07:12:00
41307,38192,19.99,2024-02-14 15:43:00
41308,38194,19.99,2024-03-21 16:19:00
41309,38194,1.99,2024-04-01 09:03:00
41310,38194,0.99,2024-04-02 11:07:00
41311,38194,0.99,2024-04-02 19:35:00
41312,38194,1.99,2024-04-02 19:08:00
41313,38194,0.99,2024-04-04 18:37:00
41314,38195,4.99,2024-03-14 09:21:00
41315,38195,4.99,2024-03-16 00:11:00
41316,38197,0.99,2024-03-23 19:11:00
41317,38197,9.99,2024-03-23 19:04:00
41318,38197,1.99,2024-03-26 22:43:00
41319,38197,19.99,2024-03-27 09:06:00
41320,38197,19.99,2024-03-28 13:58:00
41321,38198,19.99,2024-03-28 03:51:00
41322,38198,9.99,2024-04-02 02:42:00
41323,38198,4.99,2024-04-03 10:01:00
41324,38198,4.99,2024-04-04 08:55:00
41325,38201,4.99,2024-02-07 19:13:00
41326,38201,19.99,2024-02-07 19:13:00
41327,38203,4.99,2024-01-14 22:24:00
41328,38203,4.99,2024-01-16 15:00:00
41329,38204,1.99,2024-01-17 09:55:00
41330,38205,9.99,2024-03-18 12:38:00
41331,38206,0.99,2024-01-15 03:56:00
41332,38207,1.99,2024-03-13 23:38:00
41333,38212,9.99,2024-02-22 17:17:00
41334,38213,9.99,2024-02-16 06:27:00
41335,38213,9.99,2024-02-16 04:25:00
41336,38213,4.99,2024-02-17 17:32:00
41337,38213,19.99,2024-02-19 00:37:00
41338,38213,0.99,2024-02-20 20:59:00
41339,38214,4.99,2024-03-18 15:10:00
41340,38214,4.99,2024-03-22 21:29:00
41341,38214,19.99,2024-03-22 21:32:00
41342,38214,4.99,2024-03-24 02:57:00
41343,38214,0.99,2024-03-25 08:07:00
41344,38220,0.99,2024-03-22 18:23:00
41345,38220,0.99,2024-03-22 17:01:00
41346,38220,4.99,2024-03-25 15:21:00
41347,38221,19.99,2024-02-13 11:28:00
41348,38222,19.99,2024-03-18 22:59:00
41349,38222,19.99,2024-03-18 15:19:00
41350,38222,19.99,2024-03-26 07:43:00
41351,38222,9.99,2024-03-26 07:42:00
41352,38222,0.99,2024-03-26 02:37:00
41353,38222,9.99,2024-03-27 04:53:00
41354,38222,19.99,2024-03-27 23:11:00
41355,38223,0.99,2024-03-04 22:19:00
41356,38224,9.99,2024-01-17 17:40:00
41357,38224,9.99,2024-01-18 11:23:00
41358,38230,0.99,2024-02-21 07:26:00
41359,38230,0.99,2024-02-21 08:45:00
41360,38230,0.99,2024-02-23 21:17:00
41361,38230,1.99,2024-02-25 00:30:00
41362,38231,1.99,2024-01-23 02:51:00
41363,38233,9.99,2024-01-15 02:11:00
41364,38237,19.99,2024-02-01 15:18:00
41365,38237,1.99,2024-02-03 19:19:00
41366,38238,1.99,2024-01-28 11:01:00
41367,38238,0.99,2024-01-29 03:00:00
41368,38238,0.99,2024-02-02 01:28:00
41369,38239,4.99,2024-02-18 20:46:00
41370,38239,4.99,2024-02-18 20:57:00
41371,38242,9.99,2024-02-01 23:13:00
41372,38243,19.99,2024-02-19 15:56:00
41373,38245,1.99,2024-01-30 19:30:00
41374,38251,19.99,2024-02-22 18:52:00
41375,38252,19.99,2024-02-26 18:30:00
41376,38255,19.99,2024-02-03 02:14:00
41377,38256,4.99,2024-02-26 11:32:00
41378,38256,0.99,2024-02-27 04:56:00
41379,38256,4.99,2024-03-03 12:05:00
41380,38256,0.99,2024-03-03 07:13:00
41381,38256,4.99,2024-03-05 17:49:00
41382,38256,4.99,2024-03-06 21:44:00
41383,38256,9.99,2024-03-07 07:10:00
41384,38256,1.99,2024-03-08 06:39:00
41385,38256,4.99,2024-03-09 16:16:00
41386,38256,0.99,2024-03-11 14:50:00
41387,38256,4.99,2024-03-11 14:55:00
